,course,professor,semester,section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
1043,CMSC216,Larry Herman,201708,0307,1,1,2,0,9,2,2,5,2,0,2,0,4,2,1
1044,CMSC216,Larry Herman,201708,0308,2,4,0,0,12,2,1,4,1,0,3,0,2,2,0
1045,CMSC216,Larry Herman,201608,0101,0,9,0,1,8,0,1,6,2,0,6,0,1,2,0
1046,CMSC216,Larry Herman,201608,0102,4,7,0,3,9,0,0,4,1,0,3,0,3,5,0
1047,CMSC216,Larry Herman,201608,0103,1,5,0,0,7,1,1,6,2,0,2,1,3,3,0
1048,CMSC216,Larry Herman,201608,0104,2,6,1,1,5,3,2,7,4,0,4,0,2,1,0
1049,CMSC216,Larry Herman,201608,0301,1,5,0,4,7,0,1,6,3,0,7,1,1,4,0
1050,CMSC216,Larry Herman,201608,0302,2,5,1,0,7,1,2,4,3,0,3,0,2,2,0
1051,CMSC216,Larry Herman,201608,0303,0,8,1,3,7,3,1,6,1,0,3,2,2,4,0
1052,CMSC216,Larry Herman,201608,0304,0,12,1,1,7,0,1,7,4,0,1,1,3,4,0
1053,CMSC216,Larry Herman,201608,0305,0,8,1,3,7,0,0,7,1,0,3,0,1,2,0
1054,CMSC216,Larry Herman,201608,0306,3,3,2,1,3,0,0,8,0,0,6,1,2,3,0
1055,CMSC216,Larry Herman,201608,0307,2,10,1,0,7,1,1,7,4,0,2,2,0,3,0
1056,CMSC216,Larry Herman,201508,0101,0,7,0,1,8,0,1,6,2,0,2,0,2,2,0
1057,CMSC216,Larry Herman,201508,0102,0,8,2,2,7,0,3,2,3,0,3,0,1,1,0
1058,CMSC216,Larry Herman,201508,0103,1,9,0,0,12,0,0,3,3,0,3,0,0,2,0
1059,CMSC216,Larry Herman,201508,0104,0,3,0,0,12,1,0,8,2,0,3,0,3,1,0
1060,CMSC216,Larry Herman,201508,0201,3,7,2,1,4,1,2,7,2,0,2,0,1,4,0
1061,CMSC216,Larry Herman,201508,0202,0,10,1,1,8,1,3,5,1,0,2,0,1,0,0
1062,CMSC216,Larry Herman,201508,0203,1,7,1,0,4,1,2,5,3,0,5,0,2,1,0
1063,CMSC216,Larry Herman,201508,0204,0,8,0,1,10,1,0,6,0,0,2,0,0,4,0
1064,CMSC216,Larry Herman,201508,0301,1,9,2,0,5,0,1,5,0,0,4,0,0,4,0
1065,CMSC216,Larry Herman,201508,0302,0,7,1,1,9,3,0,1,4,0,1,0,0,3,0
1066,CMSC216,Larry Herman,201508,0303,0,7,0,2,8,1,1,4,1,0,3,0,1,1,0
1067,CMSC216,Larry Herman,201301,0101,1,5,3,1,7,1,0,6,5,0,0,0,2,1,0
1068,CMSC216,Larry Herman,201301,0102,1,3,1,1,11,2,1,5,0,0,5,0,0,3,0
1069,CMSC216,Larry Herman,201301,0103,1,4,1,0,8,1,0,4,2,0,6,0,2,2,0
1070,CMSC216,Larry Herman,201301,0201,0,4,3,1,6,1,2,6,1,0,2,0,3,1,0
1071,CMSC216,Larry Herman,201301,0202,1,9,0,0,3,1,2,6,2,0,3,0,1,2,0
1072,CMSC216,Larry Herman,201301,0203,0,7,4,1,5,2,1,6,1,0,2,0,0,1,0
1073,CMSC216,Larry Herman,201301,0301,3,2,2,2,4,1,0,6,1,0,6,0,1,3,0
1074,CMSC216,Larry Herman,201301,0302,0,4,1,1,9,0,1,3,3,0,6,0,2,1,0
1075,CMSC216,Larry Herman,201201,0201,0,5,2,0,4,1,0,7,1,0,4,0,2,1,0
1076,CMSC216,Larry Herman,201201,0202,1,8,1,0,6,1,0,3,3,0,4,0,0,3,0
1077,CMSC216,Larry Herman,201201,0301,0,7,1,0,7,4,0,3,2,0,4,0,1,2,0
1078,CMSC216,Larry Herman,201201,0302,0,4,1,0,4,3,0,5,4,0,2,0,3,2,1
1079,CMSC216,Larry Herman,201201,0303,2,3,0,0,8,2,0,1,4,0,4,0,4,1,0
1080,CMSC216H,Neil Spring,201901,0101,6,7,3,3,3,1,0,2,0,0,1,0,0,0,0
1081,CMSC216H,Neil Spring,201801,0101,7,7,0,5,3,1,0,0,0,0,0,0,0,0,0
1082,CMSC216H,Neil Spring,201701,0101,5,5,3,2,3,1,0,0,0,0,0,0,0,0,0
1083,CMSC250,Michelle Hugue,201201,0101,0,5,2,2,3,3,2,5,7,0,0,0,3,4,0
1084,CMSC250,Michelle Hugue,201201,0102,0,4,2,2,5,3,2,4,5,0,0,1,2,0,0
1085,CMSC250,Michelle Hugue,201201,0103,0,6,2,4,2,7,2,1,5,0,2,0,0,1,0
1086,CMSC250,Clyde Kruskal,201901,0107,2,2,3,9,5,1,9,7,2,0,4,0,2,1,0
1087,CMSC250,Clyde Kruskal,201901,0106,0,1,1,2,2,2,4,4,4,0,3,0,1,0,0
1088,CMSC250,Clyde Kruskal,201901,0105,0,1,3,5,9,4,5,6,3,0,2,0,0,3,0
1089,CMSC250,Clyde Kruskal,201901,0104,0,2,2,7,8,3,5,3,2,0,0,0,0,0,0
1090,CMSC250,Clyde Kruskal,201901,0103,0,3,3,2,3,3,7,3,0,0,3,0,1,2,0
1091,CMSC250,Clyde Kruskal,201901,0102,0,1,3,2,1,4,2,0,3,0,0,0,2,1,0
1092,CMSC250,Clyde Kruskal,201901,0101,0,1,0,9,5,4,3,1,1,0,4,0,3,3,0
1093,CMSC250,Clyde Kruskal,201808,0104,1,1,2,2,3,0,0,1,1,0,2,0,2,0,0
1094,CMSC250,Clyde Kruskal,201808,0103,0,2,1,6,5,8,0,2,2,0,1,0,1,4,0
1095,CMSC250,Clyde Kruskal,201808,0102,1,3,2,7,7,2,2,3,1,0,1,0,2,1,0
1096,CMSC250,Clyde Kruskal,201808,0101,1,2,3,7,1,0,4,2,3,0,5,0,1,0,0
1097,CMSC250,Clyde Kruskal,201801,0301,0,1,2,4,2,0,0,1,1,0,3,0,2,1,0
1098,CMSC250,Clyde Kruskal,201801,0304,1,4,8,3,2,2,3,2,1,0,4,0,0,1,0
1099,CMSC250,Clyde Kruskal,201801,0303,0,3,5,2,2,3,8,6,2,0,4,0,1,0,0
1100,CMSC250,Clyde Kruskal,201801,0302,0,4,2,2,5,5,5,4,5,0,2,0,1,0,0
1101,CMSC250,Clyde Kruskal,201508,0304,1,5,3,3,4,1,4,1,5,0,4,0,5,2,0
1102,CMSC250,Clyde Kruskal,201508,0303,1,4,3,3,3,5,3,3,2,0,6,0,2,3,0
1103,CMSC250,Clyde Kruskal,201508,0302,3,1,1,4,8,4,3,3,1,0,4,0,1,6,0
1104,CMSC250,Clyde Kruskal,201508,0301,2,2,3,3,3,3,5,2,3,0,7,0,0,2,0
1105,CMSC250,Clyde Kruskal,201408,0203,1,3,0,4,4,2,6,3,4,0,5,0,0,0,0
1106,CMSC250,Clyde Kruskal,201408,0202,0,1,2,3,5,3,3,4,6,0,5,0,0,1,0
1107,CMSC250,Clyde Kruskal,201308,0103,1,1,4,5,4,2,1,5,2,0,2,0,3,2,0
1108,CMSC250,Clyde Kruskal,201308,0102,0,5,1,5,2,3,3,3,1,0,3,0,3,5,0
1109,CMSC250,Clyde Kruskal,201308,0101,1,5,2,4,7,2,5,1,2,0,2,0,1,0,0
1110,CMSC250,Clyde Kruskal,201208,0303,0,1,1,3,5,5,5,3,4,1,0,1,0,1,0
1111,CMSC250,Clyde Kruskal,201208,0302,0,2,2,3,7,2,1,9,0,1,1,0,1,5,0
1112,CMSC250,Clyde Kruskal,201208,0301,1,1,0,2,6,2,3,5,2,1,1,0,0,5,1
1113,CMSC250,Clyde Kruskal,201201,0201,1,4,2,3,5,7,4,6,2,0,4,1,0,2,0
1114,CMSC250,Clyde Kruskal,201201,0202,2,2,4,1,5,8,7,5,5,0,2,1,2,1,0
1115,CMSC250,Thomas Reinhardt,201601,0304,0,1,4,6,4,6,1,2,4,0,4,2,1,1,0
1116,CMSC250,Thomas Reinhardt,201601,0303,0,0,5,3,2,8,3,1,6,0,4,1,0,6,0
1117,CMSC250,Thomas Reinhardt,201601,0302,1,5,4,3,7,7,2,3,1,1,1,1,0,2,0
1118,CMSC250,Thomas Reinhardt,201601,0301,2,2,4,3,3,10,2,2,4,0,2,0,1,2,0
1119,CMSC250,Thomas Reinhardt,201601,0205,0,3,1,0,1,2,2,0,4,0,0,0,1,0,0
1120,CMSC250,Thomas Reinhardt,201601,0204,0,1,3,4,5,6,5,3,4,0,2,1,1,5,0
1121,CMSC250,Thomas Reinhardt,201601,0203,1,0,4,4,5,10,2,2,7,0,2,2,0,3,0
1122,CMSC250,Thomas Reinhardt,201601,0202,1,5,1,5,5,10,2,1,4,0,3,0,0,0,0
1123,CMSC250,Thomas Reinhardt,201601,0201,0,3,4,3,7,7,5,4,5,0,1,0,0,1,0
1124,CMSC250,Thomas Reinhardt,201601,0104,1,5,3,4,1,7,0,0,5,2,1,2,1,0,0
1125,CMSC250,Thomas Reinhardt,201601,0103,0,4,5,3,3,6,2,2,5,1,0,0,1,0,0
1126,CMSC250,Thomas Reinhardt,201601,0102,0,3,6,14,2,5,2,4,3,0,0,0,0,1,0
1127,CMSC250,Thomas Reinhardt,201601,0101,0,7,4,1,7,4,2,1,6,1,1,0,4,2,0
1128,CMSC250,Thomas Reinhardt,201308,0303,1,1,0,0,8,3,4,4,2,0,5,0,1,0,0
1129,CMSC250,Thomas Reinhardt,201308,0302,1,1,1,2,5,7,5,2,3,0,2,0,1,3,0
1130,CMSC250,Thomas Reinhardt,201308,0202,0,3,1,6,3,5,5,3,2,0,1,0,0,3,0
1131,CMSC250,Thomas Reinhardt,201301,0204,0,1,6,8,5,3,2,0,0,1,0,2,1,1,0
1132,CMSC250,Thomas Reinhardt,201301,0203,0,1,0,7,5,3,3,2,0,3,2,1,0,2,0
1133,CMSC250,Thomas Reinhardt,201301,0202,0,0,2,1,2,4,4,2,6,1,1,1,3,1,0
1134,CMSC250,Thomas Reinhardt,201301,0201,0,0,0,1,3,1,3,9,4,2,2,3,0,1,0
1135,CMSC250,Thomas Reinhardt,201301,0104,1,2,3,0,2,3,8,4,1,2,0,1,0,4,0
1136,CMSC250,Thomas Reinhardt,201301,0102,1,2,1,2,1,4,2,2,8,2,1,1,1,1,0
1137,CMSC250,Thomas Reinhardt,201301,0101,2,3,2,3,5,4,3,4,2,1,1,1,0,1,0
1138,CMSC250,Thomas Reinhardt,201208,0101,0,3,3,5,5,8,2,3,2,1,0,0,4,1,0
1139,CMSC250,Thomas Reinhardt,201208,0202,1,1,3,2,9,4,2,7,4,0,1,1,0,2,0
1140,CMSC250,Thomas Reinhardt,201208,0201,1,2,2,3,5,3,3,6,4,0,2,0,2,1,0
1141,CMSC250,Thomas Reinhardt,201208,0102,1,0,2,4,3,2,8,7,0,1,3,0,1,2,0
1142,CMSC250,Evan Golub,201508,0101,3,5,0,1,5,1,1,3,1,0,1,1,6,1,0
1143,CMSC250,Evan Golub,201508,0102,1,5,1,1,5,0,0,5,1,0,2,2,6,3,0
1144,CMSC250,Evan Golub,201508,0103,0,2,1,0,4,1,1,6,3,0,3,0,6,2,0
1145,CMSC250,Evan Golub,201508,0201,4,5,1,1,7,2,1,4,2,0,4,1,3,1,0
1146,CMSC250,Evan Golub,201508,0202,2,6,0,2,6,1,0,4,4,0,5,0,2,5,0
1147,CMSC250,Evan Golub,201508,0203,0,8,1,1,5,0,3,3,6,0,1,2,5,2,0
1148,CMSC250,Evan Golub,201508,0204,2,5,2,0,10,0,0,5,3,0,3,0,3,5,0
1149,CMSC250,Evan Golub,201401,0101,6,7,2,0,6,0,3,3,1,0,1,1,1,1,0
1150,CMSC250,Evan Golub,201401,0102,2,9,0,1,4,0,1,7,0,0,4,0,6,0,0
1151,CMSC250,Evan Golub,201401,0103,3,5,1,1,5,2,1,4,1,0,2,1,3,1,0
1152,CMSC250,Evan Golub,201401,0201,3,7,1,1,5,0,2,2,2,0,2,2,3,0,0
1153,CMSC250,Evan Golub,201401,0202,3,2,1,3,4,1,2,3,0,0,4,4,2,2,0
1154,CMSC250,William Gasarch,201701,0301,2,1,0,2,4,4,5,3,1,1,3,0,1,2,0
1155,CMSC250,William Gasarch,201701,0302,4,4,0,5,6,3,2,4,2,0,1,1,2,1,0
1156,CMSC250,William Gasarch,201701,0303,2,5,0,5,5,5,2,3,2,4,1,0,0,1,0
1157,CMSC250,William Gasarch,201701,0304,5,3,0,5,3,3,2,2,2,0,3,0,0,4,0
1158,CMSC250,William Gasarch,201701,0401,1,3,0,5,2,6,4,0,0,0,4,2,1,3,1
1159,CMSC250,William Gasarch,201701,0402,7,5,0,3,6,2,2,3,5,0,1,1,0,0,0
1160,CMSC250,William Gasarch,201701,0403,3,6,0,4,4,3,3,4,0,0,0,1,2,3,0
1161,CMSC250,William Gasarch,201701,0404,5,2,0,2,3,5,2,5,2,2,1,0,1,5,0
1162,CMSC250,Jason Filippou,202001,0307,1,0,4,4,3,2,1,0,0,0,0,0,0,3,15
1163,CMSC250,Jason Filippou,202001,0101,0,1,1,2,0,0,0,0,0,0,0,0,0,0,7
1164,CMSC250,Jason Filippou,202001,0102,0,0,2,2,1,2,0,0,0,0,0,0,2,1,24
1165,CMSC250,Jason Filippou,202001,0103,0,2,5,1,1,1,0,0,1,0,0,0,1,1,22
1166,CMSC250,Jason Filippou,202001,0104,0,2,2,2,1,4,0,0,0,0,0,0,0,1,23
1167,CMSC250,Jason Filippou,202001,0105,0,2,1,0,3,1,0,0,0,0,0,0,2,1,24
1168,CMSC250,Jason Filippou,202001,0106,1,4,3,1,2,1,0,0,0,0,0,0,1,1,19
1169,CMSC250,Jason Filippou,202001,0107,1,2,2,2,2,1,1,0,0,0,0,0,3,0,19
1170,CMSC250,Jason Filippou,202001,0108,0,3,3,6,0,0,0,1,0,0,0,0,1,0,12
1171,CMSC250,Jason Filippou,202001,0201,0,0,0,0,0,0,1,0,0,0,0,0,1,2,8
1172,CMSC250,Jason Filippou,202001,0202,1,2,0,0,0,0,0,0,0,0,0,0,2,0,14
1173,CMSC250,Jason Filippou,202001,0203,2,0,1,2,0,1,0,0,0,0,0,0,2,3,18
1174,CMSC250,Jason Filippou,202001,0205,0,1,1,1,1,2,0,0,0,0,0,0,0,0,10
1175,CMSC250,Jason Filippou,202001,0204,2,1,3,1,0,2,0,0,0,0,0,0,1,2,11
1176,CMSC250,Jason Filippou,202001,0306,0,0,2,0,1,0,0,0,0,0,0,0,0,0,8
1177,CMSC250,Jason Filippou,202001,0305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
1178,CMSC250,Jason Filippou,202001,0304,0,0,3,0,1,0,0,0,0,0,0,0,0,0,10
1179,CMSC250,Jason Filippou,202001,0303,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4
1180,CMSC250,Jason Filippou,202001,0302,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12
1181,CMSC250,Jason Filippou,202001,0301,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1182,CMSC250,Jason Filippou,202001,0208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1183,CMSC250,Jason Filippou,202001,0207,0,2,2,2,1,0,0,1,0,0,0,0,1,2,21
1184,CMSC250,Jason Filippou,202001,0206,0,1,4,0,1,0,0,0,0,0,0,0,1,0,13
1185,CMSC250,Jason Filippou,201908,0101,1,2,4,8,3,3,5,3,1,0,1,1,1,2,0
1186,CMSC250,Jason Filippou,201908,0102,1,1,5,4,7,6,3,3,3,0,0,0,1,1,0
1187,CMSC250,Jason Filippou,201908,0103,0,0,3,4,5,5,4,6,0,5,0,0,2,0,0
1188,CMSC250,Jason Filippou,201908,0104,1,3,5,5,3,6,6,1,3,1,0,1,0,0,0
1189,CMSC250,Jason Filippou,201908,0204,0,2,4,5,6,4,2,5,3,0,1,0,1,1,0
1190,CMSC250,Jason Filippou,201908,0105,1,4,2,1,1,0,0,0,0,0,1,0,0,1,0
1191,CMSC250,Jason Filippou,201908,0106,1,4,1,5,4,7,4,4,1,1,0,0,1,0,0
1192,CMSC250,Jason Filippou,201908,0201,2,4,1,3,5,7,1,4,3,2,1,1,0,1,0
1193,CMSC250,Jason Filippou,201908,0202,1,1,2,2,5,7,3,4,1,1,1,1,4,1,0
1194,CMSC250,Jason Filippou,201908,0203,3,4,2,8,8,2,1,3,0,1,1,0,1,1,0
1195,CMSC250,Jason Filippou,201908,0205,7,3,3,5,3,2,0,3,1,1,0,0,1,3,0
1196,CMSC250,Jason Filippou,201908,0206,0,1,4,2,3,5,5,3,3,1,1,0,2,2,0
1197,CMSC250,Jason Filippou,201908,0207,2,1,2,4,6,7,4,5,2,0,0,0,0,2,0
1198,CMSC250,Jason Filippou,201808,0203,1,1,7,2,2,5,3,2,5,0,0,0,2,4,0
1199,CMSC250,Jason Filippou,201808,0208,1,3,4,4,4,2,2,3,1,1,2,0,1,5,0
1200,CMSC250,Jason Filippou,201808,0207,0,1,4,2,3,5,8,4,1,1,0,0,2,2,0
1201,CMSC250,Jason Filippou,201808,0206,1,2,3,4,5,4,6,3,2,1,1,0,0,2,0
1202,CMSC250,Jason Filippou,201808,0205,4,2,4,1,1,0,3,5,3,0,1,2,3,3,0
1203,CMSC250,Jason Filippou,201808,0204,1,3,3,4,4,1,3,4,3,1,1,0,1,5,0
1204,CMSC250,Jason Filippou,201808,0202,1,3,3,8,7,4,4,1,3,1,0,1,0,2,0
1205,CMSC250,Jason Filippou,201808,0201,1,2,6,4,4,4,4,3,1,3,0,0,1,3,0
1206,CMSC250,Jason Filippou,201801,0108,3,8,3,8,2,7,3,3,2,0,2,0,0,1,0
1207,CMSC250,Jason Filippou,201801,0107,0,7,5,5,7,4,5,6,1,0,4,0,3,0,0
1208,CMSC250,Jason Filippou,201801,0106,1,5,6,5,7,5,4,2,3,0,4,0,2,0,0
1209,CMSC250,Jason Filippou,201801,0105,1,1,6,3,5,5,8,4,3,0,1,0,2,1,0
1210,CMSC250,Jason Filippou,201801,0104,1,2,2,1,3,8,4,5,4,0,0,0,1,1,0
1211,CMSC250,Jason Filippou,201801,0103,1,3,3,7,4,4,2,1,0,0,4,0,2,0,0
1212,CMSC250,Jason Filippou,201801,0102,1,1,5,5,5,4,4,3,5,0,1,0,4,2,0
1213,CMSC250,Jason Filippou,201801,0101,1,3,1,1,7,4,7,6,2,0,3,0,5,1,0
1214,CMSC250,Jason Filippou,201708,0102,4,3,4,8,0,1,4,2,3,0,0,1,0,3,0
1215,CMSC250,Jason Filippou,201708,0101,2,6,6,2,6,6,2,1,1,1,0,0,0,1,0
1216,CMSC250,Jason Filippou,201708,0103,1,3,7,4,8,2,3,1,0,0,0,0,1,2,0
1217,CMSC250,Jason Filippou,201708,0104,0,4,7,3,12,1,1,4,0,0,0,1,1,1,0
1218,CMSC250,Jason Filippou,201708,0201,3,6,7,8,1,4,3,1,0,1,1,1,0,1,0
1219,CMSC250,Jason Filippou,201708,0202,2,7,7,3,3,2,3,2,1,2,0,0,3,2,0
1220,CMSC250,Jason Filippou,201708,0204,1,7,3,5,7,3,1,1,0,1,0,0,3,1,0
1221,CMSC250,Jason Filippou,201708,0205,4,6,1,2,3,4,4,0,2,0,3,0,3,0,0
1222,CMSC250,Jason Filippou,201708,0206,1,10,2,6,4,3,2,3,0,0,1,0,1,1,0
1223,CMSC250,Jason Filippou,201708,0207,1,3,7,4,5,5,1,1,3,0,0,1,1,0,0
1224,CMSC250,Jason Filippou,201708,0208,2,3,12,5,4,1,2,2,0,0,0,1,0,0,0
1225,CMSC250,Jason Filippou,201708,0203,2,4,4,4,4,4,5,2,2,1,0,1,1,0,0
1226,CMSC250,Jason Filippou,201701,0102,3,6,0,3,5,3,5,3,3,0,1,0,1,3,0
1227,CMSC250,Jason Filippou,201701,0101,3,5,0,3,5,1,3,2,3,0,2,1,2,3,0
1228,CMSC250,Jason Filippou,201701,0103,3,5,0,4,2,3,2,2,6,1,1,1,1,1,0
1229,CMSC250,Jason Filippou,201701,0104,2,8,0,1,4,1,3,3,4,2,3,0,0,1,0
1230,CMSC250,Jason Filippou,201701,0105,4,7,0,4,1,4,3,3,4,0,1,1,0,2,0
1231,CMSC250,Jason Filippou,201701,0106,3,3,0,3,4,2,5,5,1,0,2,1,2,1,0
1232,CMSC250,Jason Filippou,201701,0107,9,3,0,4,2,1,6,3,0,0,2,2,1,2,0
1233,CMSC250,Jason Filippou,201701,0108,1,4,0,3,3,3,2,4,1,1,5,3,1,4,0
1234,CMSC250,Jason Filippou,201608,0101,0,1,5,3,7,3,6,6,4,0,2,2,1,1,0
1235,CMSC250,Jason Filippou,201608,0304,0,0,3,2,5,3,3,11,3,0,5,2,1,0,0
1236,CMSC250,Jason Filippou,201608,0303,0,4,2,6,7,5,1,0,3,0,3,0,0,1,0
1237,CMSC250,Jason Filippou,201608,0302,0,1,4,3,8,3,6,2,3,0,3,1,2,3,0
1238,CMSC250,Jason Filippou,201608,0301,0,2,3,6,2,4,8,4,0,0,2,2,3,1,0
1239,CMSC250,Jason Filippou,201608,0204,1,3,2,4,8,3,1,7,2,0,3,1,1,0,0
1240,CMSC250,Jason Filippou,201608,0203,0,2,2,4,7,9,4,3,1,0,2,0,1,1,0
1241,CMSC250,Jason Filippou,201608,0202,0,3,1,7,5,4,3,3,4,0,3,0,0,5,0
1242,CMSC250,Jason Filippou,201608,0201,0,3,9,5,5,5,4,1,1,0,0,2,0,1,0
1243,CMSC250,Jason Filippou,201608,0104,0,4,0,2,7,3,4,2,1,0,6,0,1,2,0
1244,CMSC250,Jason Filippou,201608,0103,0,3,5,3,5,0,5,5,0,0,3,1,0,4,0
1245,CMSC250,Jason Filippou,201608,0102,1,1,0,6,3,6,9,9,1,0,3,0,0,1,0
1246,CMSC250,Roger Eastman,202008,0108,1,6,6,2,7,2,5,3,0,2,0,0,2,2,0
1247,CMSC250,Roger Eastman,202008,0107,1,5,0,2,13,3,3,3,1,2,0,0,0,5,0
1248,CMSC250,Roger Eastman,202008,0106,1,7,5,7,5,3,2,5,1,0,1,0,1,0,0
1249,CMSC250,Roger Eastman,202008,0105,0,5,2,6,8,0,4,6,2,1,0,1,2,1,0
1250,CMSC250,Roger Eastman,202008,0104,0,5,5,6,8,2,1,4,2,2,2,0,0,2,0
1251,CMSC250,Roger Eastman,202008,0103,0,7,2,4,10,3,2,4,0,0,2,0,0,3,0
1252,CMSC250,Roger Eastman,202008,0102,4,7,2,7,13,2,0,2,0,0,0,0,0,1,0
1253,CMSC250,Roger Eastman,202008,0101,0,4,2,5,7,7,4,3,4,1,0,1,0,0,0
1254,CMSC250,Roger Eastman,201808,0407,4,5,4,1,5,1,0,4,1,0,0,0,2,2,0
1255,CMSC250,Roger Eastman,201808,0408,0,2,0,6,12,4,0,5,2,0,0,0,0,1,0
1256,CMSC250,Roger Eastman,201808,0406,1,0,9,6,3,3,3,4,0,0,0,0,0,3,0
1257,CMSC250,Roger Eastman,201808,0405,0,4,4,6,10,2,2,1,0,0,1,0,0,2,0
1258,CMSC250,Roger Eastman,201808,0404,1,4,8,4,6,1,3,1,2,0,0,0,0,4,0
1259,CMSC250,Roger Eastman,201808,0403,3,3,3,2,4,1,2,4,5,0,4,0,2,1,0
1260,CMSC250,Roger Eastman,201808,0402,1,7,0,3,3,4,4,3,3,0,2,0,1,2,0
1261,CMSC250,Roger Eastman,201808,0401,3,3,5,4,5,3,4,0,2,0,2,0,0,1,0
1262,CMSC250,Roger Eastman,201708,0401,1,1,4,6,5,2,1,6,3,0,0,1,1,2,0
1263,CMSC250,Roger Eastman,201708,0404,1,4,3,6,4,4,5,1,0,0,1,0,0,3,0
1264,CMSC250,Roger Eastman,201708,0403,2,5,6,5,6,2,2,2,0,0,0,0,2,2,0
1265,CMSC250,Roger Eastman,201708,0402,0,3,5,3,10,1,5,0,4,0,0,0,0,2,0
1266,CMSC250,Donald Perlis,201908,0301,1,6,4,3,7,7,2,0,2,0,3,0,0,1,0
1267,CMSC250,Donald Perlis,201908,0302,1,8,4,0,4,1,2,2,1,0,1,0,1,0,0
1268,CMSC250,Donald Perlis,201908,0303,0,4,2,5,7,3,5,0,5,0,1,0,1,2,0
1269,CMSC250,Donald Perlis,201908,0304,2,5,1,3,4,9,4,1,3,0,1,0,1,5,0
1270,CMSC250,Donald Perlis,201908,0305,2,2,2,1,0,6,4,1,3,0,0,0,1,4,0
1271,CMSC250,Donald Perlis,201908,0306,2,3,6,1,1,2,1,1,0,0,0,0,1,1,0
1272,CMSC250,Donald Perlis,201801,0401,1,2,2,4,7,1,1,3,3,0,5,0,3,1,0
1273,CMSC250,Donald Perlis,201801,0402,0,0,3,5,4,3,4,4,5,0,6,0,0,1,0
1274,CMSC250,Donald Perlis,201801,0403,0,0,4,3,3,4,6,5,5,0,4,0,1,2,0
1275,CMSC250,Donald Perlis,201801,0404,1,1,1,6,6,6,3,2,1,0,4,0,3,2,1
1276,CMSC250,Fawzi Emad,201901,0301,4,7,2,4,4,3,1,3,2,0,1,0,0,2,0
1277,CMSC250,Fawzi Emad,201901,0302,3,4,2,2,6,4,0,5,0,0,3,0,2,4,0
1278,CMSC250,Fawzi Emad,201901,0303,3,6,2,0,3,4,1,6,1,2,3,2,3,2,0
1279,CMSC250,Fawzi Emad,201901,0304,2,2,5,1,5,0,4,8,2,0,2,1,2,1,0
1280,CMSC250,Mohammad Nayeem Teli,201901,0201,0,2,6,6,5,7,3,6,5,3,1,0,2,4,0
1281,CMSC250,Mohammad Nayeem Teli,201901,0202,0,3,6,3,8,13,5,4,4,0,4,0,0,1,0
1282,CMSC250,Mohammad Nayeem Teli,201901,0203,0,1,4,4,7,1,5,7,5,2,0,0,2,1,0
1283,CMSC250,David Sekora,201901,0401,1,1,3,2,6,5,7,6,2,0,1,0,1,2,0
1284,CMSC250,David Sekora,201901,0402,0,4,2,5,1,8,2,9,0,0,2,0,0,3,0
1285,CMSC250,David Sekora,201901,0403,1,1,2,1,9,4,4,5,2,0,4,0,0,4,0
1286,CMSC250,Justin Wyss-Gallifent,202008,0201,0,5,5,8,8,0,4,0,3,0,0,0,0,3,0
1287,CMSC250,Justin Wyss-Gallifent,202008,0202,2,3,6,6,10,2,3,3,0,0,1,0,1,1,0
1288,CMSC250,Justin Wyss-Gallifent,202008,0203,1,7,3,3,11,2,3,2,2,1,2,0,1,2,0
1289,CMSC250,Justin Wyss-Gallifent,202008,0204,2,5,6,2,12,2,2,3,1,0,0,0,2,1,0
1290,CMSC250,Justin Wyss-Gallifent,202008,0205,0,6,3,5,7,3,5,6,0,1,0,0,0,2,0
1291,CMSC250,Justin Wyss-Gallifent,202008,0206,2,5,1,8,10,3,3,2,2,0,1,0,1,0,0
1292,CMSC250,Justin Wyss-Gallifent,202008,0207,0,4,3,8,11,1,2,4,1,1,0,0,0,3,0
1293,CMSC250,Justin Wyss-Gallifent,202008,0208,0,7,2,3,14,2,1,4,0,0,2,0,0,1,0
1294,CMSC250H,Clyde Kruskal,201301,0101,4,2,5,2,3,0,0,0,0,0,0,0,0,0,0
1295,CMSC250H,Clyde Kruskal,201201,0101,1,7,2,3,3,4,3,0,1,0,1,0,0,1,0
1296,CMSC250H,Evan Golub,201401,0101,7,7,2,0,5,0,0,3,0,0,0,1,2,0,0
1297,CMSC250H,William Gasarch,202101,0101,2,21,0,0,3,1,0,0,0,0,0,0,0,1,1
1298,CMSC250H,William Gasarch,201901,0101,0,16,0,6,10,1,0,0,0,0,0,0,0,0,0
1299,CMSC250H,William Gasarch,201501,0101,0,10,4,0,4,4,0,0,0,0,0,0,0,1,0
1300,CMSC250H,Thomas Goldstein,201708,0101,2,11,4,3,8,3,0,0,0,0,0,0,0,1,0
1301,CMSC250H,Thomas Goldstein,201608,0101,5,15,1,0,2,1,2,1,1,0,1,0,0,0,0
1302,CMSC250H,Thomas Goldstein,201508,0101,1,12,1,0,3,1,0,0,0,0,0,0,0,0,0
